dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
test,3,53560,125287,125287,130699,35,12,2801,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,36,12,2646,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,36,12,2646,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,37,12,2992,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,37,12,2992,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,38,12,2961,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,38,12,2961,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,39,12,2801,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,39,12,2801,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,40,12,2743,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,40,12,2743,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,41,12,2857,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,41,12,2857,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,42,12,3051,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,42,12,3051,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,43,12,2450,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,43,12,2450,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,44,12,2842,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,44,12,2842,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,45,12,2910,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,45,12,2910,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,46,12,3051,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,46,12,3051,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,47,12,2578,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,47,12,2578,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,48,12,2578,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,48,12,2578,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,49,12,2743,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,49,12,2743,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,50,12,3204,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,50,12,3204,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,51,12,2842,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,51,12,2842,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,52,12,2842,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,52,12,2842,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,53,12,2621,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,53,12,2621,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,54,12,2450,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,54,12,2450,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,55,12,3325,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,55,12,3325,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,56,12,2842,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,56,12,2842,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,57,12,2447,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,57,12,2447,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,58,12,3325,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,58,12,3325,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,59,12,2450,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,59,12,2450,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,60,12,2450,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,60,12,2450,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,61,12,2450,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,61,12,2450,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,62,12,2842,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,62,12,2842,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,63,12,3040,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,63,12,3040,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,64,12,2842,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,64,12,2842,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,65,12,2842,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,65,12,2842,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,66,12,2785,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,66,12,2785,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,67,12,2376,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,67,12,2376,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,68,12,2785,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,68,12,2785,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,69,12,2376,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,69,12,2376,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,70,12,2450,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,70,12,2450,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,71,12,2450,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,71,12,2450,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,72,12,2523,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,72,12,2523,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,73,12,2842,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,73,12,2842,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,74,12,2670,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,74,12,2670,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,75,12,2450,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,75,12,2450,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,76,12,2523,7.75,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,76,12,2523,7.75,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,77,12,2523,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,77,12,2523,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,78,12,2842,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,78,12,2842,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,79,12,2614,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,79,12,2614,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,80,12,2621,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,80,12,2621,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,81,12,2614,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,81,12,2614,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,82,12,2670,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,82,12,2670,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,83,12,3012,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,83,12,3012,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,84,12,2614,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,84,12,2614,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,85,12,2614,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,85,12,2614,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,86,12,2614,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,86,12,2614,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,87,12,2561,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,87,12,2561,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,88,12,2614,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,88,12,2614,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,89,12,2842,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,89,12,2842,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,90,12,2842,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,90,12,2842,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,91,12,2614,7.5,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,91,12,2614,7.5,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,92,12,2422,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,92,12,2422,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,93,12,2824,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,93,12,2824,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,94,12,2614,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,94,12,2614,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,95,12,2713,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,95,12,2713,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,96,12,2673,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,96,12,2673,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,97,12,2614,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,97,12,2614,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,98,12,2614,7.25,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,98,12,2614,7.25,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,99,12,2614,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,99,12,2614,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,3,53560,125287,125287,130699,100,12,2842,7.0,6,19,2,942.8976614670332,14,504.0,637.0,133.0,4.789473684210527,38.0,0.5,36.0,19.0,2,rolling,losing_streak_fitness,2_days,rep_1
test,3,53560,125287,125287,130699,100,12,2842,7.0,6,19,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,2_days,rep_1
train,1,0,53560,53560,86986,0,9,843,6.75,8,26,2,25.311394008759507,6,31.0,126.0,95.0,1.326315789473684,57.0,0.1666666666666666,5.166666666666667,19.0,3,rolling,losing_streak_fitness,2_days,rep_2
test,1,0,53560,53560,86986,0,9,843,6.75,8,26,2,55.90169943749474,5,50.0,126.0,76.0,1.6578947368421053,76.0,0.2,10.0,19.0,4,rolling,losing_streak_fitness,2_days,rep_2
train,1,0,53560,53560,86986,1,7,2651,9.25,5,8,2,271.9319767883137,12,157.0,252.0,95.0,2.652631578947368,38.0,0.5833333333333334,13.083333333333334,19.0,2,rolling,losing_streak_fitness,2_days,rep_2
test,1,0,53560,53560,86986,1,7,2651,9.25,5,8,2,58.09475019311125,15,45.0,216.0,171.0,1.263157894736842,114.0,0.4,3.0,19.0,6,rolling,losing_streak_fitness,2_days,rep_2
train,1,0,53560,53560,86986,2,7,2651,9.25,5,8,2,271.9319767883137,12,157.0,252.0,95.0,2.652631578947368,38.0,0.5833333333333334,13.083333333333334,19.0,2,rolling,losing_streak_fitness,2_days,rep_2
test,1,0,53560,53560,86986,2,7,2651,9.25,5,8,2,58.09475019311125,15,45.0,216.0,171.0,1.263157894736842,114.0,0.4,3.0,19.0,6,rolling,losing_streak_fitness,2_days,rep_2
