dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
train,4,86986,125287,125287,130699,7,14,1480,4.5,6,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,7,14,1480,4.5,6,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,8,14,3933,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,8,14,3933,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,9,14,1480,3.0,6,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,9,14,1480,3.0,6,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,10,14,3247,3.25,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,10,14,3247,3.25,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,11,14,1764,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,11,14,1764,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,12,14,1297,3.25,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,12,14,1297,3.25,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,13,14,2437,4.75,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,13,14,2437,4.75,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,14,14,1728,4.5,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,14,14,1728,4.5,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,15,14,1764,3.0,6,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,15,14,1764,3.0,6,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,16,14,1297,4.5,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,16,14,1297,4.5,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,17,14,1728,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,17,14,1728,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,18,14,1764,3.25,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,18,14,1764,3.25,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,19,14,1728,4.25,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,19,14,1728,4.25,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,20,14,2700,3.25,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,20,14,2700,3.25,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,21,14,2754,4.5,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,21,14,2754,4.5,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,22,14,1900,4.5,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,22,14,1900,4.5,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,23,14,1728,4.75,6,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,23,14,1728,4.75,6,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,24,14,1814,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,24,14,1814,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,25,14,2513,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,25,14,2513,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,26,14,1728,3.75,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,26,14,1728,3.75,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,27,14,1728,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,27,14,1728,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,28,14,3182,3.25,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,28,14,3182,3.25,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,29,14,2754,3.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,29,14,2754,3.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,30,14,1881,4.25,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,30,14,1881,4.25,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,31,14,2462,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,31,14,2462,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,32,14,1728,4.5,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,32,14,1728,4.5,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,33,14,1728,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,33,14,1728,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,34,14,1728,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,34,14,1728,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,35,14,2462,4.75,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,35,14,2462,4.75,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,36,14,2700,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,36,14,2700,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,37,14,2754,4.75,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,37,14,2754,4.75,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,38,14,2754,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,38,14,2754,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,39,14,2565,3.75,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,39,14,2565,3.75,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,40,14,2842,4.75,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,40,14,2842,4.75,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,41,14,2842,3.75,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,41,14,2842,3.75,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,42,14,2754,4.75,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,42,14,2754,4.75,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,43,14,2754,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,43,14,2754,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,44,14,2754,4.75,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,44,14,2754,4.75,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,45,14,2754,4.75,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,45,14,2754,4.75,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,46,14,2616,3.0,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,46,14,2616,3.0,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,47,14,2898,4.75,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,47,14,2898,4.75,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,48,14,2671,4.5,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,48,14,2671,4.5,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,49,14,2754,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,49,14,2754,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,50,14,2693,4.5,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,50,14,2693,4.5,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,51,14,2809,3.0,6,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,51,14,2809,3.0,6,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,52,14,2754,4.25,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,52,14,2754,4.25,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,53,14,2754,3.0,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,53,14,2754,3.0,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,54,14,2754,4.25,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,54,14,2754,4.25,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,55,14,2754,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,55,14,2754,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,56,14,2877,3.0,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,56,14,2877,3.0,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,57,14,2754,3.25,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,57,14,2754,3.25,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,58,14,2754,4.5,6,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,58,14,2754,4.5,6,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,59,14,2877,3.0,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,59,14,2877,3.0,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,60,14,2877,3.0,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,60,14,2877,3.0,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,61,14,2772,4.5,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,61,14,2772,4.5,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,62,14,1728,4.5,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,62,14,1728,4.5,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,63,14,2754,4.75,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,63,14,2754,4.75,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,64,14,2726,4.25,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,64,14,2726,4.25,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,65,14,2754,3.25,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,65,14,2754,3.25,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,66,14,2754,4.5,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,66,14,2754,4.5,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,67,14,2772,4.5,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,67,14,2772,4.5,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,68,14,2754,4.5,7,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,68,14,2754,4.5,7,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,69,14,2761,3.25,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,69,14,2761,3.25,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,70,14,2754,3.0,8,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,70,14,2754,3.0,8,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
train,4,86986,125287,125287,130699,71,14,2754,4.75,5,10,2,815.8896984274284,11,246.0,322.0,76.0,4.2368421052631575,19.0,0.6363636363636364,22.363636363636363,19.0,1,rolling,losing_streak_fitness,1_day,rep_1
test,4,86986,125287,125287,130699,71,14,2754,4.75,5,10,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,1_day,rep_1
